Key,Date,mmdd,DayOfTheWeek,Area,Distance,Timestamp,Tip,OrderAmount,TipPercent,Housing,GenderOfTipper,Cash/Credit_Tip,Cash/Credit_Order,PersonWhoDelivered,Area(text),Latitude,Longitude,month
823,42300,1023,Friday,2,2.6,0.827083333,5,18.1,27.6243094,Apartment,Male,Credit,Credit,Angel,WhiteWater - Downtown (South of State),43.624462,-116.21835,Oct
824,42303,1026,Monday,3,3.2,0.827083333,3,19.05,15.7480315,Business,Female,Cash,Credit,Angel,Garden City,43.633857,-116.24628,Oct
825,42239,823,Sunday,3,2.7,0.826388889,3,21,14.2857143,Apartment,Male,Cash,Cash,Sammie,Garden City,43.633857,-116.24628,Aug
826,42246,830,Sunday,5,0.6,0.826388889,0,23.14,0,Business,Female,-,Credit,Sammie,28th - Collister (North of State),43.648076,-116.23413,Aug
827,42261,914,Monday,6,1.1,0.826388889,3.24,11.86,27.3187184,House,Male,Cash,Cash,Sammie,Collister - Gary (North of State),43.666573,-116.263356,Sep
828,42274,927,Sunday,10,2.9,0.826388889,2,15.18,13.1752306,Apartment,Female,Credit,Credit,Angel,Bogus Basin - Brumback Hills,43.654203,-116.190788,Sep
829,42197,712,Sunday,2,2.6,0.825694444,2.35,14.65,16.0409556,House,Female,Cash,Cash,Angel,WhiteWater - Downtown (South of State),43.624462,-116.21835,Jul
830,42265,918,Friday,6,2.3,0.825694444,2.52,23.48,10.7325383,House,Female,Cash,Cash,Sammie,Collister - Gary (North of State),43.666573,-116.263356,Sep
831,42301,1024,Saturday,7,2.5,0.825694444,3,23.14,12.9645635,Apartment,Male,Credit,Credit,Sammie,West of Gary/Glennwood,43.672328,-116.286124,Oct
832,42302,1025,Sunday,3,2.4,0.825694444,3.76,34.24,10.9813084,House,Female,Cash,Cash,Sammie,Garden City,43.633857,-116.24628,Oct
833,42265,918,Friday,4,1.8,0.825,3,26.18,11.4591291,House,Female,Credit,Credit,Angel,Bogus Basin - Gary (North of Hill),43.659428,-116.231891,Sep
834,42279,1002,Friday,1,2.2,0.824305556,3,22.08,13.5869565,House,Male,Credit,Credit,Angel,North End,43.633105,-116.208304,Oct
835,42287,1010,Saturday,3,3.2,0.824305556,2.46,12.54,19.6172249,Apartment,Male,Cash,Cash,Sammie,Garden City,43.633857,-116.24628,Oct
836,42307,1030,Friday,4,1.8,0.824305556,2,15.27,13.0975769,Business,Male,Credit,Credit,Angel,Bogus Basin - Gary (North of Hill),43.659428,-116.231891,Oct
837,42196,711,Saturday,1,0.9,0.823611111,2,19.75,10.1265823,Apartment,Female,Credit,Credit,Angel,North End,43.633105,-116.208304,Jul
838,42213,728,Tuesday,3,2.1,0.823611111,0.2,22.8,0.877193,Apartment,Female,Cash,Cash,Sammie,Garden City,43.633857,-116.24628,Jul
839,42260,913,Sunday,1,3.3,0.823611111,4.31,19.27,22.3663726,Apartment,Female,Credit,Credit,Sammie,North End,43.633105,-116.208304,Sep
840,42288,1011,Sunday,10,3.8,0.823611111,6,23.14,25.9291271,Apartment,Female,Credit,Credit,Sammie,Bogus Basin - Brumback Hills,43.654203,-116.190788,Oct
841,42260,913,Sunday,1,2.7,0.822916667,6,28.67,20.9277991,Apartment,Male,Cash,Credit,Sammie,North End,43.633105,-116.208304,Sep
842,42261,914,Monday,5,0.9,0.822916667,2,15.72,12.7226463,House,Female,Cash,Credit,Sammie,28th - Collister (North of State),43.648076,-116.23413,Sep
843,42281,1004,Sunday,5,1.2,0.822916667,7,40.61,17.2371337,House,Female,Credit,Credit,Angel,28th - Collister (North of State),43.648076,-116.23413,Oct
844,42233,817,Monday,7,3.7,0.822222222,1.07,24.93,4.2920176,House,Female,Cash,Cash,Angel,West of Gary/Glennwood,43.672328,-116.286124,Aug
845,42293,1016,Friday,4,1.9,0.822222222,2,20.57,9.7228974,House,Male,Credit,Credit,Sammie,Bogus Basin - Gary (North of Hill),43.659428,-116.231891,Oct
846,42230,814,Friday,1,2.5,0.821527778,2,13.24,15.1057402,House,Female,Credit,Credit,Sammie,North End,43.633105,-116.208304,Aug
847,42239,823,Sunday,2,3.2,0.821527778,3,12.01,24.979184,Hotel,Female,Cash,Cash,Angel,WhiteWater - Downtown (South of State),43.624462,-116.21835,Aug
848,42254,907,Monday,6,1.1,0.821527778,4,16.77,23.8521169,Hotel,Male,Credit,Credit,Angel,Collister - Gary (North of State),43.666573,-116.263356,Sep
849,42309,1101,Sunday,2,3.5,0.821527778,3.05,18.2,16.7582418,Apartment,Male,Cash,Cash,Sammie,WhiteWater - Downtown (South of State),43.624462,-116.21835,Nov
850,42239,823,Sunday,2,2.4,0.820833333,2,14.65,13.6518771,House,Male,Credit,Credit,Sammie,WhiteWater - Downtown (South of State),43.624462,-116.21835,Aug
851,42282,1005,Monday,4,3.6,0.820833333,4,35.54,11.254924,House,Male,Cash,Credit,Angel,Bogus Basin - Gary (North of Hill),43.659428,-116.231891,Oct
852,42206,721,Tuesday,3,2.3,0.820138889,10,34.65,28.8600289,House,Female,Cash,Credit,Angel,Garden City,43.633857,-116.24628,Jul
853,42272,925,Friday,3,3,0.819444444,2.5,18.9,13.2275132,Hotel,Male,Credit,Credit,Angel,Garden City,43.633857,-116.24628,Sep
854,42300,1023,Friday,4,2.2,0.819444444,4,26.84,14.9031297,House,Male,Credit,Credit,Angel,Bogus Basin - Gary (North of Hill),43.659428,-116.231891,Oct
855,42259,912,Saturday,10,4.5,0.81875,5,24.94,20.0481155,House,Female,Credit,Credit,Sammie,Bogus Basin - Brumback Hills,43.654203,-116.190788,Sep
856,42275,928,Monday,7,3.7,0.81875,2,13.95,14.3369176,Apartment,Male,Cash,Credit,Angel,West of Gary/Glennwood,43.672328,-116.286124,Sep
857,42294,1017,Saturday,1,4.1,0.81875,2,20.03,9.9850225,House,Male,Credit,Credit,Angel,North End,43.633105,-116.208304,Oct
858,42225,809,Sunday,5,0.7,0.818055556,0,23.14,0,Apartment,Female,-,Credit,Sammie,28th - Collister (North of State),43.648076,-116.23413,Aug
859,42228,812,Wednesday,10,3.7,0.818055556,3.23,16.77,19.2605844,House,Male,Cash,Cash,Sammie,Bogus Basin - Brumback Hills,43.654203,-116.190788,Aug
860,42246,830,Sunday,10,3.1,0.818055556,3,24.8,12.0967742,Apartment,Male,Credit,Credit,Angel,Bogus Basin - Brumback Hills,43.654203,-116.190788,Aug
861,42287,1010,Saturday,1,4.5,0.818055556,5,28.05,17.8253119,House,Male,Credit,Credit,Angel,North End,43.633105,-116.208304,Oct
862,42231,815,Saturday,4,5.5,0.817361111,0,19.95,0,House,Male,-,Credit,Angel,Bogus Basin - Gary (North of Hill),43.659428,-116.231891,Aug
863,42232,816,Sunday,5,0.8,0.817361111,0,24.2,0,House,Female,-,Credit,Sammie,28th - Collister (North of State),43.648076,-116.23413,Aug
864,42274,927,Sunday,1,3.2,0.816666667,5,20.68,24.1779497,Apartment,Male,Credit,Credit,Angel,North End,43.633105,-116.208304,Sep
865,42274,927,Sunday,4,2.6,0.816666667,3,24.18,12.4069479,House,Male,Credit,Credit,Sammie,Bogus Basin - Gary (North of Hill),43.659428,-116.231891,Sep
866,42293,1016,Friday,4,1.8,0.816666667,4.27,42.73,9.9929792,House,Female,Cash,Cash,Sammie,Bogus Basin - Gary (North of Hill),43.659428,-116.231891,Oct
867,42302,1025,Sunday,6,0.9,0.816666667,0,21.23,0,Apartment,Male,-,Credit,Angel,Collister - Gary (North of State),43.666573,-116.263356,Oct
868,42267,920,Sunday,6,2.5,0.815972222,5,17.57,28.4575982,House,Male,Credit,Credit,Sammie,Collister - Gary (North of State),43.666573,-116.263356,Sep
869,42293,1016,Friday,5,1.2,0.815972222,2.5,14.65,17.0648464,House,Male,Credit,Credit,Angel,28th - Collister (North of State),43.648076,-116.23413,Oct
870,42295,1018,Sunday,9,0.6,0.815972222,2,13.6,14.7058824,Apartment,Female,Credit,Credit,Sammie,WhiteWater - Gary (South of State),43.652722,-116.259743,Oct
871,42289,1012,Monday,3,2.2,0.815277778,5,19.5,25.6410256,House,Male,Credit,Credit,Angel,Garden City,43.633857,-116.24628,Oct
872,42293,1016,Friday,5,0.9,0.815277778,7,42.72,16.3857678,House,Male,Credit,Credit,Angel,28th - Collister (North of State),43.648076,-116.23413,Oct
873,42300,1023,Friday,3,2.2,0.815277778,3.22,16.78,19.1895113,Apartment,Male,Cash,Cash,Angel,Garden City,43.633857,-116.24628,Oct
874,42213,728,Tuesday,3,2.8,0.814583333,0,27.15,0,House,Male,-,Cash,Angel,Garden City,43.633857,-116.24628,Jul
875,42253,906,Sunday,1,2.5,0.814583333,1.5,12.54,11.9617225,House,Female,Cash,Credit,Angel,North End,43.633105,-116.208304,Sep
876,42253,906,Sunday,2,2.6,0.814583333,3,21.8,13.7614679,House,Male,Credit,Credit,Angel,WhiteWater - Downtown (South of State),43.624462,-116.21835,Sep
877,42287,1010,Saturday,3,2.2,0.814583333,4,21.01,19.0385531,Apartment,Male,Credit,Credit,Sammie,Garden City,43.633857,-116.24628,Oct
878,42239,823,Sunday,6,0.2,0.813888889,3,22.08,13.5869565,Apartment,Female,Credit,Credit,Sammie,Collister - Gary (North of State),43.666573,-116.263356,Aug
879,42274,927,Sunday,2,2.1,0.813888889,3,30.54,9.8231827,Apartment,Male,Credit,Credit,Angel,WhiteWater - Downtown (South of State),43.624462,-116.21835,Sep
880,42286,1009,Friday,3,2.9,0.813888889,2,12.91,15.4918668,Business,Male,Credit,Credit,Sammie,Garden City,43.633857,-116.24628,Oct
881,42210,725,Saturday,3,2.2,0.813194444,5,19.41,25.7599176,House,Male,Cash,Credit,Sammie,Garden City,43.633857,-116.24628,Jul
882,42223,807,Friday,9,1.3,0.813194444,4,39.89,10.0275758,House,Female,Credit,Credit,Sammie,WhiteWater - Gary (South of State),43.652722,-116.259743,Aug
883,42238,822,Saturday,2,2.6,0.813194444,2,11.86,16.8634064,Apartment,Female,Credit,Credit,Angel,WhiteWater - Downtown (South of State),43.624462,-116.21835,Aug
884,42294,1017,Saturday,1,3.6,0.813194444,0,23.67,0,House,Female,-,Credit,Sammie,North End,43.633105,-116.208304,Oct
885,42204,719,Sunday,2,3.3,0.811805556,5,24.39,20.500205,Apartment,Male,Credit,Credit,Angel,WhiteWater - Downtown (South of State),43.624462,-116.21835,Jul
886,42218,802,Sunday,7,3.5,0.811805556,1.74,10.26,16.9590643,House,Male,Cash,Cash,Sammie,West of Gary/Glennwood,43.672328,-116.286124,Aug
887,42233,817,Monday,2,3.5,0.811805556,6,15.71,38.1922342,Apartment,Female,Credit,Credit,Sammie,WhiteWater - Downtown (South of State),43.624462,-116.21835,Aug
888,42244,828,Friday,9,1,0.811805556,5,22.6,22.1238938,Apartment,Female,Cash,Credit,Sammie,WhiteWater - Gary (South of State),43.652722,-116.259743,Aug
889,42286,1009,Friday,6,0.6,0.811805556,2,21.01,9.5192765,Apartment,Female,Credit,Credit,Angel,Collister - Gary (North of State),43.666573,-116.263356,Oct
890,42288,1011,Sunday,1,3.7,0.811805556,3.06,19.94,15.3460381,House,Male,Cash,Cash,Angel,North End,43.633105,-116.208304,Oct
891,42206,721,Tuesday,6,0.4,0.811111111,5.8,24.2,23.9669421,Apartment,Male,Cash,Cash,Angel,Collister - Gary (North of State),43.666573,-116.263356,Jul
892,42245,829,Saturday,3,2.7,0.811111111,0,0,0,Hotel,Male,-,-,Sammie,Garden City,43.633857,-116.24628,Aug
893,42245,829,Saturday,2,2.4,0.811111111,5,31.5,15.8730159,Apartment,Male,Credit,Credit,Angel,WhiteWater - Downtown (South of State),43.624462,-116.21835,Aug
894,42265,918,Friday,9,0.4,0.810416667,5,21.69,23.0520977,Apartment,Male,Credit,Credit,Angel,WhiteWater - Gary (South of State),43.652722,-116.259743,Sep
895,42294,1017,Saturday,6,1.8,0.810416667,4.16,17.84,23.3183857,House,Female,Cash,Cash,Angel,Collister - Gary (North of State),43.666573,-116.263356,Oct
896,42213,728,Tuesday,3,3.3,0.809722222,4.17,20.83,20.0192031,House,Male,Cash,Cash,Angel,Garden City,43.633857,-116.24628,Jul
897,42246,830,Sunday,5,0.5,0.809722222,5.06,19.94,25.3761284,Business,Female,Cash,Cash,Sammie,28th - Collister (North of State),43.648076,-116.23413,Aug
898,42273,926,Saturday,5,0.8,0.809722222,1,22.08,4.5289855,Apartment,Female,Credit,Credit,Angel,28th - Collister (North of State),43.648076,-116.23413,Sep
899,42273,926,Saturday,1,3.6,0.809722222,3.4,16.6,20.4819277,House,Male,Cash,Cash,Angel,North End,43.633105,-116.208304,Sep
900,42286,1009,Friday,6,0.9,0.809722222,4.58,15.42,29.7016861,House,Male,Cash,Cash,Angel,Collister - Gary (North of State),43.666573,-116.263356,Oct
901,42287,1010,Saturday,6,0.9,0.809722222,3,17.54,17.1037628,House,Male,Credit,Credit,Angel,Collister - Gary (North of State),43.666573,-116.263356,Oct
902,42295,1018,Sunday,3,1.8,0.809722222,0,0,0,House,Male,-,-,Angel,Garden City,43.633857,-116.24628,Oct
903,42267,920,Sunday,3,2.2,0.809027778,3.57,21.43,16.6588894,Apartment,Male,Cash,Cash,Angel,Garden City,43.633857,-116.24628,Sep
904,42287,1010,Saturday,4,1.6,0.809027778,5,17.37,28.7852619,House,Male,Cash,Credit,Angel,Bogus Basin - Gary (North of Hill),43.659428,-116.231891,Oct
905,42307,1030,Friday,1,2.5,0.809027778,2.82,17.18,16.4144354,House,Female,Cash,Cash,Sammie,North End,43.633105,-116.208304,Oct
906,42204,719,Sunday,6,0.3,0.808333333,1,15.71,6.3653724,House,Male,Cash,Credit,Angel,Collister - Gary (North of State),43.666573,-116.263356,Jul
907,42217,801,Saturday,1,2.9,0.808333333,7,45.36,15.4320988,House,Female,Credit,Credit,Sammie,North End,43.633105,-116.208304,Aug
908,42231,815,Saturday,9,0.3,0.808333333,3,22.08,13.5869565,Apartment,Male,Credit,Credit,Angel,WhiteWater - Gary (South of State),43.652722,-116.259743,Aug
909,42267,920,Sunday,9,0.6,0.808333333,0,18.88,0,Apartment,Male,-,Credit,Angel,WhiteWater - Gary (South of State),43.652722,-116.259743,Sep
910,42216,731,Friday,8,8.3,0.807638889,5,20.83,24.0038406,House,Male,Credit,Credit,Sammie,Hidden Springs,43.723879,-116.255046,Jul
911,42279,1002,Friday,3,2.1,0.807638889,3,15.71,19.0961171,Apartment,Female,Credit,Credit,Angel,Garden City,43.633857,-116.24628,Oct
912,42213,728,Tuesday,1,2.7,0.806944444,3.84,36.16,10.619469,Apartment,Male,Credit,Credit,Sammie,North End,43.633105,-116.208304,Jul
913,42230,814,Friday,9,0.7,0.806944444,4.73,15.27,30.9757695,Apartment,Female,Cash,Cash,Sammie,WhiteWater - Gary (South of State),43.652722,-116.259743,Aug
914,42233,817,Monday,9,0.5,0.806944444,5,16.78,29.7973778,Apartment,Male,Credit,Credit,Angel,WhiteWater - Gary (South of State),43.652722,-116.259743,Aug
915,42251,904,Friday,5,1.5,0.806944444,2.28,15.72,14.5038168,House,Male,Cash,Cash,Sammie,28th - Collister (North of State),43.648076,-116.23413,Sep
916,42260,913,Sunday,2,2.5,0.806944444,2,20.13,9.9354198,Apartment,Male,Credit,Credit,Sammie,WhiteWater - Downtown (South of State),43.624462,-116.21835,Sep
917,42293,1016,Friday,6,0.9,0.806944444,4,19.25,20.7792208,House,Female,Credit,Credit,Sammie,Collister - Gary (North of State),43.666573,-116.263356,Oct
918,42301,1024,Saturday,2,2.1,0.806944444,2.94,22.06,13.3272892,House,Male,Cash,Cash,Sammie,WhiteWater - Downtown (South of State),43.624462,-116.21835,Oct
919,42302,1025,Sunday,2,2.1,0.806944444,2.53,22.47,11.2594571,House,Male,Cash,Cash,Sammie,WhiteWater - Downtown (South of State),43.624462,-116.21835,Oct
920,42225,809,Sunday,1,2.5,0.80625,3,14.65,20.4778157,House,Female,Credit,Credit,Sammie,North End,43.633105,-116.208304,Aug
921,42232,816,Sunday,2,2.4,0.80625,3,10.26,29.2397661,Apartment,Female,Credit,Credit,Angel,WhiteWater - Downtown (South of State),43.624462,-116.21835,Aug
922,42273,926,Saturday,8,8.4,0.80625,4,14.65,27.3037543,House,Male,Credit,Credit,Sammie,Hidden Springs,43.723879,-116.255046,Sep
923,42238,822,Saturday,3,2.1,0.805555556,6,39.54,15.1745068,Apartment,Female,Cash,Credit,Angel,Garden City,43.633857,-116.24628,Aug
924,42252,905,Saturday,9,0.9,0.805555556,5.53,19.47,28.4026708,House,Male,Cash,Cash,Sammie,WhiteWater - Gary (South of State),43.652722,-116.259743,Sep
925,42253,906,Sunday,1,2.3,0.805555556,2,19.13,10.4547831,House,Female,Cash,Credit,Sammie,North End,43.633105,-116.208304,Sep
926,42296,1019,Monday,3,2.8,0.805555556,3,30,10,Apartment,Male,Cash,Cash,Angel,Garden City,43.633857,-116.24628,Oct
927,42261,914,Monday,10,2.9,0.804861111,5,16.95,29.4985251,Apartment,Male,Cash,Credit,Sammie,Bogus Basin - Brumback Hills,43.654203,-116.190788,Sep
928,42272,925,Friday,2,3.5,0.804861111,0.84,19.16,4.3841336,Apartment,Male,Cash,Cash,Angel,WhiteWater - Downtown (South of State),43.624462,-116.21835,Sep
929,42273,926,Saturday,6,2.8,0.804861111,2,16.48,12.1359223,House,Female,Credit,Credit,Sammie,Collister - Gary (North of State),43.666573,-116.263356,Sep
930,42210,725,Saturday,3,2.3,0.804166667,1.95,24.8,7.8629032,Apartment,Female,Cash,Cash,Sammie,Garden City,43.633857,-116.24628,Jul
931,42252,905,Saturday,6,1,0.804166667,5.2,24.8,20.9677419,House,Female,Cash,Cash,Sammie,Collister - Gary (North of State),43.666573,-116.263356,Sep
932,42254,907,Monday,10,3.3,0.804166667,4,21,19.047619,House,Female,Cash,Credit,Sammie,Bogus Basin - Brumback Hills,43.654203,-116.190788,Sep
933,42267,920,Sunday,9,0.3,0.804166667,5,25.76,19.4099379,Apartment,Female,Credit,Credit,Sammie,WhiteWater - Gary (South of State),43.652722,-116.259743,Sep
934,42288,1011,Sunday,9,1.2,0.804166667,6,21,28.5714286,House,Female,Credit,Credit,Sammie,WhiteWater - Gary (South of State),43.652722,-116.259743,Oct
935,42232,816,Sunday,2,0.9,0.803472222,5,25.86,19.3348801,Apartment,Male,Credit,Credit,Sammie,WhiteWater - Downtown (South of State),43.624462,-116.21835,Aug
936,42303,1026,Monday,8,5.4,0.803472222,5,17.81,28.0741157,House,Male,Credit,Credit,Angel,Hidden Springs,43.723879,-116.255046,Oct
937,42265,918,Friday,9,0.4,0.802777778,2,22.99,8.6994345,Apartment,Female,Credit,Credit,Angel,WhiteWater - Gary (South of State),43.652722,-116.259743,Sep
938,42247,831,Monday,6,1,0.802083333,5,18.57,26.9251481,House,Male,Credit,Credit,Angel,Collister - Gary (North of State),43.666573,-116.263356,Aug
939,42282,1005,Monday,2,2.5,0.802083333,2,21.53,9.2893637,Apartment,Male,Cash,Credit,Angel,WhiteWater - Downtown (South of State),43.624462,-116.21835,Oct
940,42294,1017,Saturday,9,0.5,0.802083333,5.52,24.84,22.2222222,Apartment,Male,Cash,Cash,Angel,WhiteWater - Gary (South of State),43.652722,-116.259743,Oct
941,42296,1019,Monday,3,2.1,0.802083333,5.56,37.44,14.8504274,House,Female,Cash,Cash,Angel,Garden City,43.633857,-116.24628,Oct
942,42217,801,Saturday,9,0.075,0.801388889,1.41,23.09,6.1065396,Apartment,Female,Credit,Credit,Sammie,WhiteWater - Gary (South of State),43.652722,-116.259743,Aug
943,42244,828,Friday,3,2.7,0.801388889,3,21,14.2857143,Apartment,Male,Credit,Credit,Sammie,Garden City,43.633857,-116.24628,Aug
944,42246,830,Sunday,6,2.1,0.800694444,0,15.18,0,House,Male,-,Credit,Angel,Collister - Gary (North of State),43.666573,-116.263356,Aug
945,42267,920,Sunday,9,0.4,0.800694444,2,25.24,7.9239303,Apartment,Male,Credit,Credit,Sammie,WhiteWater - Gary (South of State),43.652722,-116.259743,Sep
946,42197,712,Sunday,7,3.6,0.8,0,68.22,0,House,Female,-,Credit,Angel,West of Gary/Glennwood,43.672328,-116.286124,Jul
947,42206,721,Tuesday,6,1.8,0.8,2,42.19,4.7404598,House,Female,Credit,Credit,Angel,Collister - Gary (North of State),43.666573,-116.263356,Jul
948,42251,904,Friday,2,3.5,0.8,5,22.43,22.2915738,Apartment,Male,Credit,Credit,Angel,WhiteWater - Downtown (South of State),43.624462,-116.21835,Sep
949,42253,906,Sunday,6,1.8,0.8,5,65.27,7.6604872,House,Female,Credit,Credit,Angel,Collister - Gary (North of State),43.666573,-116.263356,Sep
950,42266,919,Saturday,5,1.3,0.8,3,54.99,5.4555374,House,Male,Cash,Cash,Angel,28th - Collister (North of State),43.648076,-116.23413,Sep
951,42296,1019,Monday,3,3.2,0.8,4.14,13.86,29.8701299,Hotel,Male,Cash,Cash,Angel,Garden City,43.633857,-116.24628,Oct
952,42228,812,Wednesday,7,3.4,0.799305556,3,47.46,6.3211125,Apartment,Male,Cash,Credit,Sammie,West of Gary/Glennwood,43.672328,-116.286124,Aug
953,42267,920,Sunday,10,2.2,0.799305556,5,27.69,18.0570603,House,Male,Credit,Credit,Angel,Bogus Basin - Brumback Hills,43.654203,-116.190788,Sep
954,42286,1009,Friday,3,2.5,0.799305556,2.93,22.07,13.2759402,Apartment,Female,Cash,Cash,Sammie,Garden City,43.633857,-116.24628,Oct
955,42287,1010,Saturday,3,2.3,0.799305556,0.24,34.76,0.6904488,Apartment,Male,Cash,Cash,Angel,Garden City,43.633857,-116.24628,Oct
956,42211,726,Sunday,1,3.8,0.798611111,3,22.92,13.0890052,Apartment,Male,Credit,Credit,Angel,North End,43.633105,-116.208304,Jul
957,42246,830,Sunday,6,1.7,0.798611111,2,19.63,10.188487,House,Male,Cash,Credit,Angel,Collister - Gary (North of State),43.666573,-116.263356,Aug
958,42286,1009,Friday,3,3.3,0.798611111,1.99,26.01,7.6509035,House,Male,Credit,Credit,Sammie,Garden City,43.633857,-116.24628,Oct
959,42259,912,Saturday,3,2.2,0.797916667,9.28,24.72,37.5404531,Apartment,Male,Cash,Cash,Sammie,Garden City,43.633857,-116.24628,Sep
960,42272,925,Friday,7,4.3,0.797916667,9.18,30.92,29.6895213,House,Female,Cash,Cash,Angel,West of Gary/Glennwood,43.672328,-116.286124,Sep
961,42275,928,Monday,6,1.6,0.797916667,4.28,26.27,16.2923487,House,Male,Cash,Cash,Angel,Collister - Gary (North of State),43.666573,-116.263356,Sep
962,42254,907,Monday,6,1.2,0.797222222,2.81,24.19,11.6163704,House,Female,Cash,Cash,Sammie,Collister - Gary (North of State),43.666573,-116.263356,Sep
963,42261,914,Monday,9,0.5,0.797222222,2,22.06,9.0661831,Apartment,Female,Credit,Credit,Sammie,WhiteWater - Gary (South of State),43.652722,-116.259743,Sep
964,42254,907,Monday,6,2.2,0.796527778,5,21,23.8095238,House,Male,Cash,Cash,Angel,Collister - Gary (North of State),43.666573,-116.263356,Sep
965,42281,1004,Sunday,3,2.1,0.796527778,5,16.08,31.0945274,House,Male,Credit,Credit,Angel,Garden City,43.633857,-116.24628,Oct
966,42289,1012,Monday,5,0.7,0.796527778,2,23.53,8.4997875,House,Male,Credit,Credit,Angel,28th - Collister (North of State),43.648076,-116.23413,Oct
967,42217,801,Saturday,6,0.3,0.795833333,2,14.65,13.6518771,Apartment,Male,Credit,Credit,Sammie,Collister - Gary (North of State),43.666573,-116.263356,Aug
968,42238,822,Saturday,3,2.1,0.795833333,5,15.18,32.9380764,Apartment,Male,Credit,Credit,Angel,Garden City,43.633857,-116.24628,Aug
